 MUN,AÑO,SEXO,NOM_ENT,EDAD_QUIN,PORCENTAJE
"Álvaro Obregón","2020","Mujeres","Ciudad de México","50 a 54 años","0.295044322068337"
"Álvaro Obregón","2020","Mujeres","Ciudad de México","55 a 59 años","0.263221359749718"
"Álvaro Obregón","2020","Mujeres","Ciudad de México","60 a 64 años","0.218037188513352"
"Álvaro Obregón","2020","Mujeres","Ciudad de México","65 y más","0.504499290081825"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","Hasta 4 años","0.238887308696624"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","5 a 9 años","0.251637442611903"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","10 a 14 años","0.271440133178925"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","15 a 19 años","0.294485889166906"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","20 a 24 años","0.319153177865368"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","25 a 29 años","0.338978081209246"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","30 a 34 años","0.346830297827801"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","35 a 39 años","0.349406979943084"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","40 a 44 años","0.33857825122584"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","45 a 49 años","0.324017775996807"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","50 a 54 años","0.300039083380878"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","55 a 59 años","0.267719493055564"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","60 a 64 años","0.223693769327198"
"Álvaro Obregón","2021","Mujeres","Ciudad de México","65 y más","0.522355660543011"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","Hasta 4 años","0.235223451708032"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","5 a 9 años","0.246962925739537"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","10 a 14 años","0.26620231019496"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","15 a 19 años","0.289803660356876"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","20 a 24 años","0.314506629408951"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","25 a 29 años","0.333512337130098"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","30 a 34 años","0.344706565448291"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","35 a 39 años","0.349380100133819"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","40 a 44 años","0.338308273914533"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","45 a 49 años","0.324999827524315"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","50 a 54 años","0.304948138230693"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","55 a 59 años","0.27218888557785"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","60 a 64 años","0.228958689736718"
"Álvaro Obregón","2022","Mujeres","Ciudad de México","65 y más","0.540805855360333"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","Hasta 4 años","0.231579210304522"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","5 a 9 años","0.242697064239785"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","10 a 14 años","0.260762182971105"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","15 a 19 años","0.284960521024787"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","20 a 24 años","0.310140174170047"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","25 a 29 años","0.327736937971296"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","30 a 34 años","0.342055217262046"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","35 a 39 años","0.349069389905256"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","40 a 44 años","0.338263772590041"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","45 a 49 años","0.325116380624469"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","50 a 54 años","0.309549154853529"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","55 a 59 años","0.27676430974854"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","60 a 64 años","0.233831774492008"
"Álvaro Obregón","2023","Mujeres","Ciudad de México","65 y más","0.559806805821607"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","Hasta 4 años","0.227929584278615"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","5 a 9 años","0.238883975558741"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","10 a 14 años","0.255092003473213"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","15 a 19 años","0.279851163356354"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","20 a 24 años","0.30594049932351"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","25 a 29 años","0.321980857983695"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","30 a 34 años","0.338870740865603"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","35 a 39 años","0.348327286807425"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","40 a 44 años","0.338334199251882"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","45 a 49 años","0.324652388102011"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","50 a 54 años","0.313619751169884"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","55 a 59 años","0.281516677948944"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","60 a 64 años","0.238347433945021"
"Álvaro Obregón","2024","Mujeres","Ciudad de México","65 y más","0.579308451514076"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","Hasta 4 años","0.224215296894182"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","5 a 9 años","0.235545980946967"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","10 a 14 años","0.249084523316665"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","15 a 19 años","0.274547742078216"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","20 a 24 años","0.301692071233355"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","25 a 29 años","0.316586709320547"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","30 a 34 años","0.335011679234274"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","35 a 39 años","0.347104466665486"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","40 a 44 años","0.338373900021451"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","45 a 49 años","0.32388272842872"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","50 a 54 años","0.316945346204512"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","55 a 59 años","0.286450003664821"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","60 a 64 años","0.242573022392166"
"Álvaro Obregón","2025","Mujeres","Ciudad de México","65 y más","0.599192573885362"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","Hasta 4 años","0.220410160717334"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","5 a 9 años","0.232043231413022"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","10 a 14 años","0.243417789426584"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","15 a 19 años","0.26916790050274"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","20 a 24 años","0.297244625718033"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","25 a 29 años","0.31171009623528"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","30 a 34 años","0.330311769666549"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","35 a 39 años","0.345429141730028"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","40 a 44 años","0.338224505675983"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","45 a 49 años","0.323174571703494"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","50 a 54 años","0.31930812115343"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","55 a 59 años","0.291489908620263"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","60 a 64 años","0.24665481779408"
"Álvaro Obregón","2026","Mujeres","Ciudad de México","65 y más","0.61937390701119"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","Hasta 4 años","0.21646534716649"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","5 a 9 años","0.228112240422544"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","10 a 14 años","0.23836105549491"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","15 a 19 años","0.263684310338179"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","20 a 24 años","0.292615508881292"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","25 a 29 años","0.307216406041592"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","30 a 34 años","0.324884055346758"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","35 a 39 años","0.343194369623459"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","40 a 44 años","0.337850103018067"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","45 a 49 años","0.322764388423101"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","50 a 54 años","0.320610897027257"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","55 a 59 años","0.296448949062374"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","60 a 64 años","0.25071826266687"
"Álvaro Obregón","2027","Mujeres","Ciudad de México","65 y más","0.639744792102392"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","Hasta 4 años","0.21237708250702"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","5 a 9 años","0.224074621702261"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","10 a 14 años","0.233622709788125"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","15 a 19 años","0.258035949230417"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","20 a 24 años","0.287811503545576"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","25 a 29 años","0.302970790316972"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","30 a 34 años","0.319046422034996"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","35 a 39 años","0.34026942351495"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","40 a 44 años","0.337124437154914"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","45 a 49 años","0.322576047014605"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","50 a 54 años","0.321060118337465"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","55 a 59 años","0.301126787523138"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","60 a 64 años","0.254913588671533"
"Álvaro Obregón","2028","Mujeres","Ciudad de México","65 y más","0.660220877596"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","Hasta 4 años","0.208106325539877"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","5 a 9 años","0.219880359016054"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","10 a 14 años","0.229201941932102"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","15 a 19 años","0.252193665933316"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","20 a 24 años","0.282724404619372"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","25 a 29 años","0.298858350202446"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","30 a 34 años","0.313130249989867"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","35 a 39 años","0.336632901191108"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","40 a 44 años","0.335906249173291"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","45 a 49 años","0.322497248657028"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","50 a 54 años","0.320907697368055"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","55 a 59 años","0.305284678985008"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","60 a 64 años","0.25930123098258"
"Álvaro Obregón","2029","Mujeres","Ciudad de México","65 y más","0.680770755253722"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","Hasta 4 años","0.203660602136909"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","5 a 9 años","0.215491792254332"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","10 a 14 años","0.225134554141942"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","15 a 19 años","0.246084195216917"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","20 a 24 años","0.277428870383499"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","25 a 29 años","0.294708334948059"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","30 a 34 años","0.307451370161237"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","35 a 39 años","0.332139576128807"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","40 a 44 años","0.334157033403165"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","45 a 49 años","0.322382833604227"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","50 a 54 años","0.320467958903142"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","55 a 59 años","0.308739351358991"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","60 a 64 años","0.263876572647839"
"Álvaro Obregón","2030","Mujeres","Ciudad de México","65 y más","0.701402645718545"
"Azcapotzalco","2015","Hombres","Ciudad de México","Hasta 4 años","0.129101925280067"
"Azcapotzalco","2015","Hombres","Ciudad de México","5 a 9 años","0.142459200148718"
"Azcapotzalco","2015","Hombres","Ciudad de México","10 a 14 años","0.155750240596534"
"Azcapotzalco","2015","Hombres","Ciudad de México","15 a 19 años","0.168632835449192"
"Azcapotzalco","2015","Hombres","Ciudad de México","20 a 24 años","0.182983626630388"
"Azcapotzalco","2015","Hombres","Ciudad de México","25 a 29 años","0.181813485195613"
"Azcapotzalco","2015","Hombres","Ciudad de México","30 a 34 años","0.170365969461075"
"Azcapotzalco","2015","Hombres","Ciudad de México","35 a 39 años","0.162042510575981"
"Azcapotzalco","2015","Hombres","Ciudad de México","40 a 44 años","0.161457439858594"
"Azcapotzalco","2015","Hombres","Ciudad de México","45 a 49 años","0.151456042312314"
"Azcapotzalco","2015","Hombres","Ciudad de México","50 a 54 años","0.139081244686068"
"Azcapotzalco","2015","Hombres","Ciudad de México","55 a 59 años","0.121926529689469"
"Azcapotzalco","2015","Hombres","Ciudad de México","60 a 64 años","0.0968788795432121"
"Azcapotzalco","2015","Hombres","Ciudad de México","65 y más","0.21381574952968"
"Azcapotzalco","2016","Hombres","Ciudad de México","Hasta 4 años","0.124508642046214"
"Azcapotzalco","2016","Hombres","Ciudad de México","5 a 9 años","0.138226351034185"
"Azcapotzalco","2016","Hombres","Ciudad de México","10 a 14 años","0.152032418856217"
"Azcapotzalco","2016","Hombres","Ciudad de México","15 a 19 años","0.164181758539605"
"Azcapotzalco","2016","Hombres","Ciudad de México","20 a 24 años","0.178948728682051"
"Azcapotzalco","2016","Hombres","Ciudad de México","25 a 29 años","0.180483963423861"
"Azcapotzalco","2016","Hombres","Ciudad de México","30 a 34 años","0.169825679065252"
"Azcapotzalco","2016","Hombres","Ciudad de México","35 a 39 años","0.159653368293979"
"Azcapotzalco","2016","Hombres","Ciudad de México","40 a 44 años","0.159587099168433"
"Azcapotzalco","2016","Hombres","Ciudad de México","45 a 49 años","0.151933015167898"
"Azcapotzalco","2016","Hombres","Ciudad de México","50 a 54 años","0.140258604217588"
"Azcapotzalco","2016","Hombres","Ciudad de México","55 a 59 años","0.124585956026017"
"Azcapotzalco","2016","Hombres","Ciudad de México","60 a 64 años","0.0999448861772544"
"Azcapotzalco","2016","Hombres","Ciudad de México","65 y más","0.220830816026967"
"Azcapotzalco","2017","Hombres","Ciudad de México","Hasta 4 años","0.120874086067919"
"Azcapotzalco","2017","Hombres","Ciudad de México","5 a 9 años","0.134433466540157"
"Azcapotzalco","2017","Hombres","Ciudad de México","10 a 14 años","0.148445931445452"
"Azcapotzalco","2017","Hombres","Ciudad de México","15 a 19 años","0.160148770826136"
"Azcapotzalco","2017","Hombres","Ciudad de México","20 a 24 años","0.174382252528045"
"Azcapotzalco","2017","Hombres","Ciudad de México","25 a 29 años","0.178835740979807"
"Azcapotzalco","2017","Hombres","Ciudad de México","30 a 34 años","0.169530933842379"
"Azcapotzalco","2017","Hombres","Ciudad de México","35 a 39 años","0.158369585613398"
"Azcapotzalco","2017","Hombres","Ciudad de México","40 a 44 años","0.157817043621864"
"Azcapotzalco","2017","Hombres","Ciudad de México","45 a 49 años","0.152656301420939"
"Azcapotzalco","2017","Hombres","Ciudad de México","50 a 54 años","0.141395495633482"
"Azcapotzalco","2017","Hombres","Ciudad de México","55 a 59 años","0.126742082018007"
"Azcapotzalco","2017","Hombres","Ciudad de México","60 a 64 años","0.102573895308322"
