persona_id,hogar_id,vivienda_id,upm_diseno,estrato_diseno,anio,cobertura,edad,sexo_codigo,sexo,grupo_edad,factor,asiste_servicio_educativo_cuidado,razon_no_asiste_codigo,razon_no_asiste,horas_diarias_servicio,pago_mensual_servicio_pesos,pago_mensual_topado_98000,modulo_0a5_aplicable,recibio_cuidado_dentro_hogar,recibio_cuidado_otro_hogar,cuidado_otro_hogar_remunerado,pago_semanal_cuidado_externo_pesos,pago_semanal_topado_98000,necesita_mas_cuidado_modulo_0a5,complementaria_con_servicio_educativo_cuidado,cuidador_principal_parentesco_codigo,cuidador_principal_parentesco,cuidador_principal_sexo_codigo,cuidador_principal_edad,n_integrantes,n_ninos_0a5,n_adultos_18mas,barrera_economica_distancia_horario,necesidad_y_preferencia_servicio,P3_10,P3_11,P3_12,P3_14,PN_C0005,P4_16,P4_18,P4_18A,P4_19,P4_21,P4_22,P4_24,P4_25_2,cuidador_id,cuidador_cpea_codigo,cuidador_participa_mercado_laboral
68317104,683171,68317,00683,0107,2022,nacional,4,1,hombre,3-5,4690,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,8,2,5,,0.0,1,,3.0,0.0,1,1.0,03,1.0,2.0,,,2.0,,68317103,2.0,0.0
68317108,683171,68317,00683,0107,2022,nacional,1,2,mujer,0-2,4690,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,8,2,5,0.0,0.0,2,1.0,,,1,1.0,05,1.0,2.0,,,2.0,,68317105,2.0,0.0
68318106,683181,68318,00683,0107,2022,nacional,1,1,hombre,0-2,4690,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,23.0,6,1,4,0.0,0.0,2,1.0,,,1,1.0,04,1.0,2.0,,,2.0,,68318104,2.0,0.0
68320105,683201,68320,00683,0107,2022,nacional,5,1,hombre,3-5,4690,1,,,3.0,0.0,0,1,1.0,1.0,0.0,,0,1.0,1.0,1.0,Madre,2.0,25.0,5,1,4,,1.0,1,,3.0,0.0,1,1.0,03,1.0,1.0,2.0,,1.0,1.0,68320103,1.0,1.0
68401105,684011,68401,00684,0107,2022,nacional,2,2,mujer,0-2,2889,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,50.0,5,1,3,,0.0,1,,3.0,0.0,1,1.0,02,3.0,2.0,,,2.0,,68401102,1.0,1.0
68403103,684031,68403,00684,0107,2022,nacional,0,2,mujer,0-2,2889,0,3.0,No hay centros o quedan lejos,,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,27.0,3,1,1,1.0,0.0,2,3.0,,,1,1.0,01,1.0,1.0,2.0,,2.0,,68403101,2.0,0.0
68408103,684081,68408,00684,0107,2022,nacional,2,2,mujer,0-2,2889,1,,,3.0,0.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,32.0,3,1,2,,0.0,1,,3.0,0.0,1,1.0,01,1.0,1.0,2.0,,2.0,,68408101,2.0,0.0
68414102,684141,68414,00684,0107,2022,nacional,3,2,mujer,3-5,2889,1,,,3.0,0.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,22.0,2,1,1,,0.0,1,,3.0,0.0,1,1.0,01,1.0,1.0,2.0,,2.0,,68414101,1.0,1.0
68416103,684161,68416,00684,0107,2022,nacional,3,1,hombre,3-5,2889,1,,,3.0,0.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,23.0,3,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,1.0,2.0,,2.0,,68416102,1.0,1.0
68417104,684171,68417,00684,0107,2022,nacional,5,2,mujer,3-5,2889,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,69.0,5,2,3,,0.0,1,,3.0,0.0,1,1.0,01,3.0,2.0,,,2.0,,68417101,2.0,0.0
68417105,684171,68417,00684,0107,2022,nacional,0,1,hombre,0-2,2889,1,,,2.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,27.0,5,2,3,,0.0,1,,2.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,68417102,2.0,0.0
68419106,684191,68419,00684,0107,2022,nacional,4,1,hombre,3-5,2889,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,4.0,Abuelo,2.0,45.0,6,1,3,,0.0,1,,3.0,0.0,1,1.0,01,4.0,2.0,,,2.0,,68419101,2.0,0.0
68501103,685011,68501,00685,0107,2022,nacional,5,2,mujer,3-5,5850,1,,,5.0,0.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,26.0,3,1,2,,0.0,1,,5.0,0.0,1,1.0,02,1.0,1.0,2.0,,2.0,,68501102,1.0,1.0
68503104,685031,68503,00685,0107,2022,nacional,0,1,hombre,0-2,5850,0,3.0,No hay centros o quedan lejos,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,29.0,4,1,2,1.0,0.0,2,3.0,,,1,1.0,02,1.0,2.0,,,2.0,,68503102,2.0,0.0
68504103,685041,68504,00685,0107,2022,nacional,4,1,hombre,3-5,5850,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,35.0,3,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,68504102,2.0,0.0
68505204,685052,68505,00685,0107,2022,nacional,0,2,mujer,0-2,5850,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,23.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,1.0,2.0,,2.0,,68505202,1.0,1.0
68510104,685101,68510,00685,0107,2022,nacional,2,1,hombre,0-2,5850,0,3.0,No hay centros o quedan lejos,,,0,1,1.0,1.0,0.0,,0,1.0,1.0,1.0,Madre,2.0,26.0,4,1,2,1.0,1.0,2,3.0,,,1,1.0,02,1.0,1.0,2.0,,1.0,1.0,68510102,1.0,1.0
68511106,685111,68511,00685,0107,2022,nacional,3,2,mujer,3-5,5850,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,2.0,Padre,1.0,47.0,6,1,1,0.0,0.0,2,1.0,,,1,1.0,01,2.0,1.0,2.0,,2.0,,68511101,1.0,1.0
68512103,685121,68512,00685,0107,2022,nacional,0,2,mujer,0-2,5850,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,22.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,1.0,2.0,,2.0,,68512102,2.0,0.0
68516105,685161,68516,00685,0107,2022,nacional,0,2,mujer,0-2,5850,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,33.0,5,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,68516102,2.0,0.0
68517107,685171,68517,00685,0107,2022,nacional,3,2,mujer,3-5,5850,0,6.0,Otra razón,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,29.0,7,1,5,0.0,0.0,2,6.0,,,1,1.0,03,1.0,2.0,,,2.0,,68517103,1.0,1.0
68518103,685181,68518,00685,0107,2022,nacional,0,1,hombre,0-2,5850,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,18.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,1.0,2.0,,2.0,,68518102,2.0,0.0
68601103,686011,68601,00686,0114,2022,nacional,4,1,hombre,3-5,4782,1,,,3.0,1000.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,3,1,2,,0.0,1,,3.0,1000.0,1,1.0,02,1.0,2.0,,,2.0,,68601102,2.0,0.0
68702104,687021,68702,00687,0114,2022,nacional,0,1,hombre,0-2,4890,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,43.0,4,1,3,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,68702102,1.0,1.0
68801105,688011,68801,00688,0115,2022,nacional,1,2,mujer,0-2,6391,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,5,1,4,0.0,0.0,2,1.0,,,1,1.0,04,1.0,2.0,,,2.0,,68801104,2.0,0.0
68901103,689011,68901,00689,0113,2022,nacional,4,2,mujer,3-5,5157,1,,,3.0,135.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,29.0,3,1,2,,0.0,1,,3.0,135.0,1,1.0,01,1.0,2.0,,,2.0,,68901101,2.0,0.0
69101108,691011,69101,00691,0113,2022,nacional,4,2,mujer,3-5,5007,1,,,4.0,120.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,31.0,10,2,7,,0.0,1,,4.0,120.0,1,1.0,06,1.0,2.0,,,2.0,,69101106,2.0,0.0
69101109,691011,69101,00691,0113,2022,nacional,4,2,mujer,3-5,5007,1,,,4.0,120.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,31.0,10,2,7,,0.0,1,,4.0,120.0,1,1.0,06,1.0,2.0,,,2.0,,69101106,2.0,0.0
69104106,691041,69104,00691,0113,2022,nacional,5,2,mujer,3-5,5007,1,,,3.0,450.0,0,1,1.0,0.0,,,0,1.0,0.0,1.0,Madre,2.0,35.0,6,1,3,,0.0,1,,3.0,450.0,1,1.0,03,1.0,2.0,,,1.0,2.0,69104103,2.0,0.0
69105105,691051,69105,00691,0113,2022,nacional,1,1,hombre,0-2,5007,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,36.0,5,1,3,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,69105102,2.0,0.0
69203103,692031,69203,00692,0114,2022,nacional,1,1,hombre,0-2,5688,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,29.0,3,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,69203102,1.0,1.0
69205105,692051,69205,00692,0114,2022,nacional,1,1,hombre,0-2,5688,1,,,9.0,2000.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,27.0,5,1,4,,0.0,1,,9.0,2000.0,1,1.0,04,1.0,2.0,,,2.0,,69205104,1.0,1.0
69301104,693011,69301,00693,0113,2022,nacional,2,1,hombre,0-2,6239,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,1.0,1.0,1.0,Madre,2.0,36.0,5,1,2,0.0,1.0,2,1.0,,,1,1.0,02,1.0,1.0,2.0,,1.0,1.0,69301102,1.0,1.0
69303102,693031,69303,00693,0113,2022,nacional,5,1,hombre,3-5,6239,1,,,3.0,150.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,23.0,3,2,1,,0.0,1,,3.0,150.0,1,1.0,01,1.0,2.0,,,2.0,,69303101,2.0,0.0
69303103,693031,69303,00693,0113,2022,nacional,0,1,hombre,0-2,6239,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,23.0,3,2,1,0.0,0.0,2,1.0,,,1,1.0,01,1.0,2.0,,,2.0,,69303101,2.0,0.0
69403104,694031,69403,00694,0114,2022,nacional,5,1,hombre,3-5,3773,1,,,6.0,1300.0,0,1,1.0,0.0,,,0,1.0,0.0,1.0,Madre,2.0,38.0,4,1,2,,0.0,1,,6.0,1300.0,1,1.0,02,1.0,2.0,,,1.0,2.0,69403102,1.0,1.0
69505103,695051,69505,00695,0114,2022,nacional,3,1,hombre,3-5,4582,0,6.0,Otra razón,,,0,1,1.0,0.0,,,0,1.0,0.0,1.0,Madre,2.0,18.0,5,2,2,0.0,0.0,2,6.0,,,1,1.0,02,1.0,2.0,,,1.0,2.0,69505102,2.0,0.0
69505104,695051,69505,00695,0114,2022,nacional,1,2,mujer,0-2,4582,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,18.0,5,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,69505102,2.0,0.0
69802104,698021,69802,00698,0115,2022,nacional,1,1,hombre,0-2,5157,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,36.0,4,1,3,0.0,0.0,2,1.0,,,1,1.0,02,3.0,2.0,,,2.0,,69802102,2.0,0.0
70002105,700021,70002,00700,0113,2022,nacional,3,1,hombre,3-5,4456,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,40.0,5,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,70002102,2.0,0.0
70003105,700031,70003,00700,0113,2022,nacional,4,2,mujer,3-5,4456,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,31.0,5,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,70003102,2.0,0.0
70305107,703051,70305,00703,0115,2022,nacional,5,2,mujer,3-5,6085,1,,,3.0,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,42.0,7,1,4,,0.0,1,,3.0,99999.0,1,1.0,02,1.0,2.0,,,2.0,,70305102,2.0,0.0
70402103,704021,70402,00704,0113,2022,nacional,5,1,hombre,3-5,5303,1,,,3.0,200.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,20.0,4,2,2,,0.0,1,,3.0,200.0,1,1.0,02,1.0,2.0,,,2.0,,70402102,2.0,0.0
70402104,704021,70402,00704,0113,2022,nacional,2,1,hombre,0-2,5303,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,20.0,4,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,70402102,2.0,0.0
70503105,705031,70503,00705,0113,2022,nacional,4,2,mujer,3-5,4353,1,,,3.0,50.0,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,45.0,5,1,2,,0.0,1,,3.0,50.0,1,1.0,02,3.0,2.0,,,2.0,,70503102,1.0,1.0
70504105,705041,70504,00705,0113,2022,nacional,4,1,hombre,3-5,4353,1,,,5.0,1500.0,0,1,1.0,0.0,,,0,1.0,0.0,1.0,Madre,2.0,24.0,6,2,4,,0.0,1,,5.0,1500.0,1,1.0,03,1.0,2.0,,,1.0,2.0,70504103,2.0,0.0
70504106,705041,70504,00705,0113,2022,nacional,0,1,hombre,0-2,4353,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,6,2,4,0.0,0.0,2,1.0,,,1,1.0,03,1.0,2.0,,,2.0,,70504103,2.0,0.0
70607104,706071,70607,00706,0111,2022,nacional,4,2,mujer,3-5,3811,1,,,3.0,40.0,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,63.0,5,2,3,,0.0,1,,3.0,40.0,1,1.0,01,3.0,2.0,,,2.0,,70607101,2.0,0.0
70607105,706071,70607,00706,0111,2022,nacional,1,1,hombre,0-2,3811,0,2.0,No puede pagar los gastos escolares,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,34.0,5,2,3,1.0,0.0,2,2.0,,,1,1.0,03,1.0,2.0,,,2.0,,70607103,1.0,1.0
70609104,706091,70609,00706,0111,2022,nacional,5,2,mujer,3-5,3811,1,,,3.0,30.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,33.0,6,2,2,,0.0,1,,3.0,30.0,1,1.0,01,1.0,2.0,,,2.0,,70609101,1.0,1.0
70609105,706091,70609,00706,0111,2022,nacional,2,2,mujer,0-2,3811,0,2.0,No puede pagar los gastos escolares,,,0,1,1.0,0.0,,,0,1.0,0.0,1.0,Madre,2.0,33.0,6,2,2,1.0,0.0,2,2.0,,,1,1.0,01,1.0,2.0,,,1.0,2.0,70609101,1.0,1.0
70610104,706101,70610,00706,0111,2022,nacional,2,1,hombre,0-2,3811,0,1.0,"No tiene necesidad, está pequeño",,,0,0,,,,,0,,,,,,,4,1,2,0.0,,2,1.0,,,2,,,,,,,,,,,
70614104,706141,70614,00706,0111,2022,nacional,4,2,mujer,3-5,3811,1,,,3.0,50.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,6,1,5,,0.0,1,,3.0,50.0,1,1.0,03,1.0,2.0,,,2.0,,70614103,2.0,0.0
70618108,706181,70618,00706,0111,2022,nacional,4,1,hombre,3-5,3811,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,76.0,9,1,8,,0.0,1,,3.0,0.0,1,1.0,01,3.0,2.0,,,2.0,,70618101,2.0,0.0
70619105,706191,70619,00706,0111,2022,nacional,4,2,mujer,3-5,3811,1,,,3.0,50.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,37.0,5,1,2,,0.0,1,,3.0,50.0,1,1.0,02,1.0,2.0,,,2.0,,70619102,2.0,0.0
70709103,707091,70709,00707,0111,2022,nacional,2,1,hombre,0-2,3052,1,,,4.0,1300.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,3,1,2,,0.0,1,,4.0,1300.0,1,1.0,02,1.0,2.0,,,2.0,,70709102,1.0,1.0
70716104,707161,70716,00707,0111,2022,nacional,2,2,mujer,0-2,3052,1,,,8.0,1300.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,34.0,4,1,3,,0.0,1,,8.0,1300.0,1,1.0,03,1.0,2.0,,,2.0,,70716103,1.0,1.0
70804104,708041,70804,00708,0111,2022,nacional,5,1,hombre,3-5,3935,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,33.0,4,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,70804102,1.0,1.0
70813107,708131,70813,00708,0111,2022,nacional,4,2,mujer,3-5,3935,1,,,3.0,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,29.0,7,1,6,,0.0,1,,3.0,99999.0,1,1.0,05,1.0,2.0,,,2.0,,70813105,1.0,1.0
70820202,708202,70820,00708,0111,2022,nacional,2,2,mujer,0-2,3935,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,1.0,1.0,1.0,Madre,2.0,20.0,2,1,1,0.0,1.0,2,1.0,,,1,1.0,01,1.0,2.0,,,1.0,1.0,70820201,2.0,0.0
70916105,709161,70916,00709,0112,2022,nacional,1,1,hombre,0-2,4288,1,,,2.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,21.0,5,1,4,,0.0,1,,2.0,0.0,1,1.0,03,1.0,2.0,,,2.0,,70916103,2.0,0.0
70918103,709181,70918,00709,0112,2022,nacional,4,1,hombre,3-5,4288,1,,,3.0,100.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,4,2,2,,0.0,1,,3.0,100.0,1,1.0,02,1.0,2.0,,,2.0,,70918102,2.0,0.0
70918104,709181,70918,00709,0112,2022,nacional,2,1,hombre,0-2,4288,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,24.0,4,2,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,70918102,2.0,0.0
71001104,710011,71001,00710,0112,2022,nacional,3,2,mujer,3-5,4714,0,3.0,No hay centros o quedan lejos,,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,42.0,4,1,2,1.0,0.0,2,3.0,,,1,1.0,01,1.0,1.0,2.0,,2.0,,71001101,1.0,1.0
71002104,710021,71002,00710,0112,2022,nacional,5,1,hombre,3-5,4714,1,,,3.0,200.0,0,1,1.0,1.0,0.0,,0,0.0,,2.0,Padre,1.0,38.0,4,1,2,,0.0,1,,3.0,200.0,1,1.0,01,2.0,1.0,2.0,,2.0,,71002101,1.0,1.0
71005103,710051,71005,00710,0112,2022,nacional,4,1,hombre,3-5,4714,1,,,3.0,100.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,38.0,3,1,2,,0.0,1,,3.0,100.0,1,1.0,02,1.0,2.0,,,2.0,,71005102,2.0,0.0
71013103,710131,71013,00710,0112,2022,nacional,2,2,mujer,0-2,4714,0,3.0,No hay centros o quedan lejos,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,22.0,3,1,2,1.0,0.0,2,3.0,,,1,1.0,02,1.0,2.0,,,2.0,,71013102,2.0,0.0
71014106,710141,71014,00710,0112,2022,nacional,1,1,hombre,0-2,4714,0,3.0,No hay centros o quedan lejos,,,0,1,1.0,1.0,1.0,250.0,0,0.0,,1.0,Madre,2.0,41.0,6,1,3,1.0,0.0,2,3.0,,,1,1.0,02,1.0,1.0,1.0,250.0,2.0,,71014102,1.0,1.0
71101104,711011,71101,00711,0112,2022,nacional,3,2,mujer,3-5,4648,1,,,4.0,80.0,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,27.0,5,2,2,,0.0,1,,4.0,80.0,1,1.0,02,1.0,1.0,2.0,,2.0,,71101102,2.0,0.0
71101105,711011,71101,00711,0112,2022,nacional,1,2,mujer,0-2,4648,0,3.0,No hay centros o quedan lejos,,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,27.0,5,2,2,1.0,0.0,2,3.0,,,1,1.0,02,1.0,2.0,,,2.0,,71101102,2.0,0.0
71105103,711051,71105,00711,0112,2022,nacional,3,1,hombre,3-5,4648,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,34.0,3,1,2,,0.0,1,,4.0,0.0,1,1.0,01,1.0,2.0,,,2.0,,71105101,2.0,0.0
71117103,711171,71117,00711,0112,2022,nacional,4,1,hombre,3-5,4648,1,,,3.0,0.0,0,1,1.0,0.0,,,0,1.0,0.0,1.0,Madre,2.0,33.0,4,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,1.0,2.0,71117102,2.0,0.0
71118105,711181,71118,00711,0112,2022,nacional,4,2,mujer,3-5,4648,1,,,4.0,100.0,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,62.0,5,1,4,,0.0,1,,4.0,100.0,1,1.0,02,3.0,2.0,,,2.0,,71118102,2.0,0.0
71203106,712031,71203,00712,0117,2022,nacional,3,2,mujer,3-5,5028,0,5.0,Enfermedad o discapacidad,,,0,0,,,,,0,,,,,,,6,1,3,0.0,,2,5.0,,,2,,,,,,,,,,,
71204104,712041,71204,00712,0117,2022,nacional,3,2,mujer,3-5,5028,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,31.0,4,1,3,0.0,0.0,2,1.0,,,1,1.0,01,1.0,1.0,2.0,,2.0,,71204101,1.0,1.0
71301102,713011,71301,00713,0118,2022,nacional,4,1,hombre,3-5,4361,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,3,2,1,,0.0,1,,3.0,0.0,1,1.0,01,1.0,2.0,,,2.0,,71301101,2.0,0.0
71301103,713011,71301,00713,0118,2022,nacional,5,1,hombre,3-5,4361,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,3,2,1,,0.0,1,,3.0,0.0,1,1.0,01,1.0,2.0,,,2.0,,71301101,2.0,0.0
71403105,714031,71403,00714,0117,2022,nacional,2,1,hombre,0-2,4886,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,25.0,5,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,71403102,2.0,0.0
71405104,714051,71405,00714,0117,2022,nacional,5,2,mujer,3-5,4886,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,29.0,4,1,2,,0.0,1,,3.0,0.0,1,1.0,02,1.0,2.0,,,2.0,,71405102,1.0,1.0
71601102,716011,71601,00716,0118,2022,nacional,3,1,hombre,3-5,3559,0,6.0,Otra razón,,,0,1,1.0,1.0,0.0,,0,0.0,,1.0,Madre,2.0,21.0,2,1,1,0.0,0.0,2,6.0,,,1,1.0,01,1.0,1.0,2.0,,2.0,,71601101,1.0,1.0
71803103,718031,71803,00718,0117,2022,nacional,3,1,hombre,3-5,4742,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,49.0,4,2,2,,0.0,1,,4.0,0.0,1,1.0,02,3.0,2.0,,,2.0,,71803102,2.0,0.0
71803104,718031,71803,00718,0117,2022,nacional,1,2,mujer,0-2,4742,1,,,4.0,0.0,0,1,1.0,0.0,,,0,0.0,,3.0,Abuela,2.0,49.0,4,2,2,,0.0,1,,4.0,0.0,1,1.0,02,3.0,2.0,,,2.0,,71803102,2.0,0.0
72004103,720041,72004,00720,0118,2022,nacional,1,2,mujer,0-2,4472,0,6.0,Otra razón,,,0,1,1.0,0.0,,,0,1.0,0.0,1.0,Madre,2.0,26.0,3,1,2,0.0,0.0,2,6.0,,,1,1.0,02,1.0,2.0,,,1.0,2.0,72004102,1.0,1.0
72404104,724041,72404,00724,0118,2022,nacional,4,1,hombre,3-5,4578,1,,,5.0,3000.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,35.0,4,1,2,,0.0,1,,5.0,3000.0,1,1.0,02,1.0,2.0,,,2.0,,72404102,1.0,1.0
72502104,725021,72502,00725,0117,2022,nacional,3,1,hombre,3-5,5107,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,26.0,4,1,2,0.0,0.0,2,1.0,,,1,1.0,02,1.0,2.0,,,2.0,,72502102,1.0,1.0
72603106,726031,72603,00726,0118,2022,nacional,4,2,mujer,3-5,4599,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,8.0,Otro parentesco mujer,2.0,20.0,6,1,4,0.0,0.0,2,1.0,,,1,1.0,03,8.0,2.0,,,2.0,,72603103,1.0,1.0
72605107,726051,72605,00726,0118,2022,nacional,0,1,hombre,0-2,4599,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,20.0,7,1,4,0.0,0.0,2,1.0,,,1,1.0,04,1.0,2.0,,,2.0,,72605104,1.0,1.0
72703102,727031,72703,00727,0118,2022,nacional,5,1,hombre,3-5,4228,1,,,4.0,2600.0,0,1,1.0,1.0,0.0,,0,0.0,,2.0,Padre,1.0,34.0,2,1,1,,0.0,1,,4.0,2600.0,1,1.0,01,2.0,1.0,2.0,,2.0,,72703101,1.0,1.0
73001107,730011,73001,00730,0117,2022,nacional,4,1,hombre,3-5,4419,1,,,3.0,0.0,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,20.0,8,2,6,,0.0,1,,3.0,0.0,1,1.0,05,1.0,2.0,,,2.0,,73001105,2.0,0.0
73001108,730011,73001,00730,0117,2022,nacional,2,2,mujer,0-2,4419,0,1.0,"No tiene necesidad, está pequeño",,,0,1,1.0,0.0,,,0,0.0,,1.0,Madre,2.0,20.0,8,2,6,0.0,0.0,2,1.0,,,1,1.0,05,1.0,2.0,,,2.0,,73001105,2.0,0.0
